REF_DATE1,REF_DATE2,DGUID1,DGUID2,DGUID3,AGE1,AGE2,UOM2,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,STATUS,TERMINATED,DECIMALS,GEO_Alberta,GEO_British Columbia,GEO_Canada,GEO_Manitoba,GEO_New Brunswick,GEO_Newfoundland and Labrador,GEO_Northwest Territories,GEO_Northwest Territories including Nunavut,GEO_Nova Scotia,GEO_Nunavut,GEO_Ontario,GEO_Prince Edward Island,GEO_Quebec,GEO_Saskatchewan,GEO_Yukon,GEO_nan,Teen pregnancy outcomes_Fetal loss,Teen pregnancy outcomes_Induced abortions,Teen pregnancy outcomes_Live births,Teen pregnancy outcomes_nan,Characteristics_Number of events,Characteristics_Rate per 1000 females,Characteristics_nan,UOM1_Number,UOM1_Rates per 1000 females,UOM1_nan,UOM_ID_units,UOM_ID_nan,SYMBOL_-1,SYMBOL_0,SYMBOL_r,SYMBOL_nan,clazz
2000,-1,-1,-1,-1,18,19,266,0,-1,21543429,15,3,4,2,4.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,21543426,15,3,3,1,23.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,21543427,15,3,3,2,47.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,21543424,15,3,2,1,82.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,21543425,15,3,2,2,169.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384995,7,2,4,1,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384996,7,2,4,2,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384993,7,2,3,1,2728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384994,7,2,3,2,12.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384991,7,2,2,1,1708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384992,7,2,2,2,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384987,7,1,4,1,161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384988,7,1,4,2,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384985,7,1,3,1,7277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384986,7,1,3,2,19.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384983,7,1,2,1,5316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384984,7,1,2,2,14.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385003,7,3,4,1,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385004,7,3,4,2,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385001,7,3,3,1,4549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385002,7,3,3,2,30.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384999,7,3,2,1,3608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385000,7,3,2,2,24.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384899,3,2,4,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384900,3,2,4,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384897,3,2,3,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384898,3,2,3,2,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384895,3,2,2,1,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384896,3,2,2,2,13.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384891,3,1,4,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384892,3,1,4,2,1.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384889,3,1,3,1,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384890,3,1,3,2,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384887,3,1,2,1,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384888,3,1,2,2,23.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384907,3,3,4,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384908,3,3,4,2,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384905,3,3,3,1,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384906,3,3,3,2,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384903,3,3,2,1,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384904,3,3,2,2,38.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384971,6,2,4,1,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384972,6,2,4,2,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384969,6,2,3,1,1845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384970,6,2,3,2,13.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4384967,6,2,2,1,760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4384968,6,2,2,2,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384963,6,1,4,1,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384964,6,1,4,2,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384961,6,1,3,1,5852.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384962,6,1,3,2,25.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4384959,6,1,2,1,3183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4384960,6,1,2,2,13.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384979,6,3,4,1,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384980,6,3,4,2,1.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384977,6,3,3,1,4007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384978,6,3,3,2,41.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4384975,6,3,2,1,2423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4384976,6,3,2,2,24.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385043,9,2,4,1,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385044,9,2,4,2,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385041,9,2,3,1,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385042,9,2,3,2,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385039,9,2,2,1,506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385040,9,2,2,2,21.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385035,9,1,4,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385036,9,1,4,2,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385033,9,1,3,1,453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385034,9,1,3,2,11.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385031,9,1,2,1,1338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385032,9,1,2,2,35.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385051,9,3,4,1,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385052,9,3,4,2,2.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385049,9,3,3,1,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385050,9,3,3,2,19.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385047,9,3,2,1,832.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385048,9,3,2,2,55.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385115,12,2,4,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385116,12,2,4,2,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385113,12,2,3,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385114,12,2,3,2,16.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,223,0,-1,4385111,12,2,2,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,17,266,0,-1,4385112,12,2,2,2,14.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385107,12,1,4,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385108,12,1,4,2,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385105,12,1,3,1,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385106,12,1,3,2,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,223,0,-1,4385103,12,1,2,1,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,15,19,266,0,-1,4385104,12,1,2,2,28.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385123,12,3,4,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385124,12,3,4,2,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385121,12,3,3,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385122,12,3,3,2,50.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,223,0,-1,4385119,12,3,2,1,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0
2000,-1,-1,-1,-1,18,19,266,0,-1,4385120,12,3,2,2,55.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0
