GEO,DGUID2,Farm type,Operator income,UOM1,UOM_ID,SCALAR_ID,VECTOR,COORDINATE1,COORDINATE2,COORDINATE3,COORDINATE4,VALUE,SYMBOL,TERMINATED,DECIMALS,REF_DATE1_Alberta,REF_DATE1_British Columbia,REF_DATE1_Canada,REF_DATE1_Manitoba,REF_DATE1_New Brunswick,REF_DATE1_Newfoundland and Labrador,REF_DATE1_Nova Scotia,REF_DATE1_Ontario,REF_DATE1_Prince Edward Island,REF_DATE1_Quebec,REF_DATE1_Saskatchewan,REF_DATE1_nan,REF_DATE2_Rate,REF_DATE2_nan,DGUID1_A,DGUID1_nan,DGUID3_Rate,DGUID3_nan,UOM2_Farm operators,UOM2_nan,SCALAR_FACTOR_units,SCALAR_FACTOR_nan,STATUS_0,STATUS_E,STATUS_F,STATUS_nan,clazz
2016,210,1114,75000,99999,372,0,1001442920,2,11,5,-1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1119,0,25000,372,0,1001442924,2,12,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1119,0,999999,372,0,1001442923,2,12,1,-1,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1119,100000,249999,372,0,1001442928,2,12,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1119,250000,999999,372,0,1001442929,2,12,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1119,25000,49999,372,0,1001442925,2,12,3,-1,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1119,50000,74999,372,0,1001442926,2,12,4,-1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1119,75000,99999,372,0,1001442927,2,12,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112110,0,25000,372,0,1001442854,2,2,2,-1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,112110,0,999999,372,0,1001442853,2,2,1,-1,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112110,100000,249999,372,0,1001442858,2,2,6,-1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112110,250000,999999,372,0,1001442859,2,2,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112110,25000,49999,372,0,1001442855,2,2,3,-1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112110,50000,74999,372,0,1001442856,2,2,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112110,75000,99999,372,0,1001442857,2,2,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112120,0,25000,372,0,1001442861,2,3,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,112120,0,999999,372,0,1001442860,2,3,1,-1,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112120,100000,249999,372,0,1001442865,2,3,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112120,250000,999999,372,0,1001442866,2,3,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,112120,25000,49999,372,0,1001442862,2,3,3,-1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,112120,50000,74999,372,0,1001442863,2,3,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,112120,75000,99999,372,0,1001442864,2,3,5,-1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1122,0,25000,372,0,1001442868,2,4,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,0,999999,372,0,1001442867,2,4,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,100000,249999,372,0,1001442872,2,4,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,250000,999999,372,0,1001442873,2,4,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,25000,49999,372,0,1001442869,2,4,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,50000,74999,372,0,1001442870,2,4,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1122,75000,99999,372,0,1001442871,2,4,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1123,0,25000,372,0,1001442875,2,5,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1123,0,999999,372,0,1001442874,2,5,1,-1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1123,100000,249999,372,0,1001442879,2,5,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1123,250000,999999,372,0,1001442880,2,5,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1123,25000,49999,372,0,1001442876,2,5,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1123,50000,74999,372,0,1001442877,2,5,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1123,75000,99999,372,0,1001442878,2,5,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1124,0,25000,372,0,1001442882,2,6,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1124,0,999999,372,0,1001442881,2,6,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1124,100000,249999,372,0,1001442886,2,6,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1124,250000,999999,372,0,1001442887,2,6,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1124,25000,49999,372,0,1001442883,2,6,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1124,50000,74999,372,0,1001442884,2,6,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1124,75000,99999,372,0,1001442885,2,6,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1129,0,25000,372,0,1001442889,2,7,2,-1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1129,0,999999,372,0,1001442888,2,7,1,-1,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1129,100000,249999,372,0,1001442893,2,7,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1129,250000,999999,372,0,1001442894,2,7,7,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,210,1129,25000,49999,372,0,1001442890,2,7,3,-1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,210,1129,50000,74999,372,0,1001442891,2,7,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,210,1129,75000,99999,372,0,1001442892,2,7,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,0,0,25000,372,0,1001442931,3,1,2,-1,605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,0,0,999999,372,0,1001442930,3,1,1,-1,1810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,0,100000,249999,372,0,1001442935,3,1,6,-1,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,0,250000,999999,372,0,1001442936,3,1,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,0,25000,49999,372,0,1001442932,3,1,3,-1,610,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,0,50000,74999,372,0,1001442933,3,1,4,-1,395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,0,75000,99999,372,0,1001442934,3,1,5,-1,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1111,0,25000,372,0,1001442980,3,8,2,-1,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1111,0,999999,372,0,1001442979,3,8,1,-1,190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1111,100000,249999,372,0,1001442984,3,8,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1111,250000,999999,372,0,1001442985,3,8,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1111,25000,49999,372,0,1001442981,3,8,3,-1,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1111,50000,74999,372,0,1001442982,3,8,4,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1111,75000,99999,372,0,1001442983,3,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1112,0,25000,372,0,1001442987,3,9,2,-1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1112,0,999999,372,0,1001442986,3,9,1,-1,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1112,100000,249999,372,0,1001442991,3,9,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1112,250000,999999,372,0,1001442992,3,9,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1112,25000,49999,372,0,1001442988,3,9,3,-1,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1112,50000,74999,372,0,1001442989,3,9,4,-1,110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1112,75000,99999,372,0,1001442990,3,9,5,-1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1113,0,25000,372,0,1001442994,3,10,2,-1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1113,0,999999,372,0,1001442993,3,10,1,-1,220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1113,100000,249999,372,0,1001442998,3,10,6,-1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1113,250000,999999,372,0,1001442999,3,10,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1113,25000,49999,372,0,1001442995,3,10,3,-1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1113,50000,74999,372,0,1001442996,3,10,4,-1,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1113,75000,99999,372,0,1001442997,3,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1114,0,25000,372,0,1001443001,3,11,2,-1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1114,0,999999,372,0,1001443000,3,11,1,-1,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1114,100000,249999,372,0,1001443005,3,11,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1114,250000,999999,372,0,1001443006,3,11,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1114,25000,49999,372,0,1001443002,3,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1114,50000,74999,372,0,1001443003,3,11,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1114,75000,99999,372,0,1001443004,3,11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1119,0,25000,372,0,1001443008,3,12,2,-1,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1119,0,999999,372,0,1001443007,3,12,1,-1,185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1119,100000,249999,372,0,1001443012,3,12,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1119,250000,999999,372,0,1001443013,3,12,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1119,25000,49999,372,0,1001443009,3,12,3,-1,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1119,50000,74999,372,0,1001443010,3,12,4,-1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1119,75000,99999,372,0,1001443011,3,12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,112110,0,25000,372,0,1001442938,3,2,2,-1,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112110,0,999999,372,0,1001442937,3,2,1,-1,340,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112110,100000,249999,372,0,1001442942,3,2,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,112110,250000,999999,372,0,1001442943,3,2,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112110,25000,49999,372,0,1001442939,3,2,3,-1,150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112110,50000,74999,372,0,1001442940,3,2,4,-1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,112110,75000,99999,372,0,1001442941,3,2,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,112120,0,25000,372,0,1001442945,3,3,2,-1,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112120,0,999999,372,0,1001442944,3,3,1,-1,280,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112120,100000,249999,372,0,1001442949,3,3,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,112120,250000,999999,372,0,1001442950,3,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,112120,25000,49999,372,0,1001442946,3,3,3,-1,110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,112120,50000,74999,372,0,1001442947,3,3,4,-1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,112120,75000,99999,372,0,1001442948,3,3,5,-1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1122,0,25000,372,0,1001442952,3,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1122,0,999999,372,0,1001442951,3,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1122,100000,249999,372,0,1001442956,3,4,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,250000,999999,372,0,1001442957,3,4,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,25000,49999,372,0,1001442953,3,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,50000,74999,372,0,1001442954,3,4,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1122,75000,99999,372,0,1001442955,3,4,5,-1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,0,25000,372,0,1001442959,3,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,0,999999,372,0,1001442958,3,5,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1123,100000,249999,372,0,1001442963,3,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,250000,999999,372,0,1001442964,3,5,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1123,25000,49999,372,0,1001442960,3,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1123,50000,74999,372,0,1001442961,3,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1123,75000,99999,372,0,1001442962,3,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,0,25000,372,0,1001442966,3,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,211,1124,0,999999,372,0,1001442965,3,6,1,-1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1124,100000,249999,372,0,1001442970,3,6,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,250000,999999,372,0,1001442971,3,6,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,25000,49999,372,0,1001442967,3,6,3,-1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1124,50000,74999,372,0,1001442968,3,6,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1124,75000,99999,372,0,1001442969,3,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,0,25000,372,0,1001442973,3,7,2,-1,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1129,0,999999,372,0,1001442972,3,7,1,-1,145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,100000,249999,372,0,1001442977,3,7,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,250000,999999,372,0,1001442978,3,7,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,211,1129,25000,49999,372,0,1001442974,3,7,3,-1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1129,50000,74999,372,0,1001442975,3,7,4,-1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,211,1129,75000,99999,372,0,1001442976,3,7,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,-1
2016,212,0,0,25000,372,0,1001443015,4,1,2,-1,1710,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,0,999999,372,0,1001443014,4,1,1,-1,4635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,100000,249999,372,0,1001443019,4,1,6,-1,375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,250000,999999,372,0,1001443020,4,1,7,-1,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,0,25000,49999,372,0,1001443016,4,1,3,-1,1360,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,50000,74999,372,0,1001443017,4,1,4,-1,840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,0,75000,99999,372,0,1001443018,4,1,5,-1,320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
2016,212,1111,0,25000,372,0,1001443064,4,8,2,-1,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,-1
2016,212,1111,0,999999,372,0,1001443063,4,8,1,-1,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-1
